id,longitude,latitude
52300001,5.144134,48.448743
52300002,5.149043,48.444893
52300003,5.144268,48.44874
53000001,-0.776706,48.059779
52330002,4.893083,48.223209
52400001,5.750821,47.954812
52400002,5.755538,47.958682
52500001,5.614502,47.784376
52500002,5.608646,47.783167
52540001,2.510385,50.503995
52600001,5.426331,47.803846
52600002,5.547216,47.840343
52600003,5.434999,47.804642
52800001,5.350076,48.03322
52800002,5.346729,48.035081
53000003,-0.768354,48.068417
53000008,-0.754286,48.0686
53000010,-0.776706,48.059779
53000011,-0.794335,48.069592
53002001,-0.800847,48.079677
91160008,2.290019,48.699496
53100001,-0.630247,48.308269
53100002,-0.59535,48.316953
53100004,-0.611401,48.302404
53100007,-0.59535,48.316953
53102001,-0.621366,48.287812
53102002,-0.621573,48.302572
53110001,-0.490881,48.440667
53120001,-0.803102,48.410813
53120002,-0.809394,48.410985
53140001,-0.190547,48.464451
53140002,-0.204278,48.462735
53140003,-0.204278,48.462735
53160002,-0.372141,48.25877
53170001,-0.557272,47.954599
53190001,-1.050245,48.487771
53200001,-0.689771,47.848027
53200003,-0.688838,47.836859
53210001,-0.643713,48.086683
53230003,-0.890337,47.91274
53270001,-0.359318,48.00035
53300001,-0.592287,48.428151
53370001,-0.105474,48.400424
53400001,-0.966578,47.847052
53400002,-0.968945,47.842837
53410001,-0.966978,48.160168
53410003,-1.016043,48.074088
53410004,-1.027755,48.114058
53480002,-0.448126,48.082247
53500003,-0.899075,48.298589
53500004,-0.92243,48.291133
53600001,-0.414246,48.147152
53600002,-0.415586,48.14592
53600003,-0.403823,48.152336
53600004,-0.323316,48.155075
53600007,-0.323316,48.155075
53700001,-0.269326,48.34035
53810001,-0.783981,48.099168
53940001,-0.811913,48.065791
53950001,-0.723928,48.121184
53960002,-0.693788,48.097504
53960003,-0.6928,48.072988
53970001,-0.775422,48.028197
54000001,6.198127,48.680969
54000003,6.164073,48.688748
54000004,6.169548,48.704815
54000005,6.193122,48.691171
55130001,5.50422,48.518427
54000007,6.167215,48.697061
54000009,6.178554,48.681303
54000010,6.169548,48.704815
54000011,6.193122,48.691171
54110001,6.351121,48.611048
54120002,6.741229,48.456605
54120004,6.742835,48.440493
54121001,6.037892,48.951647
54130001,6.213117,48.701992
54130002,6.206514,48.700269
54134001,6.155929,48.521273
54135001,5.789623,49.499087
54140001,6.205766,48.671001
54150001,5.937233,49.2531
54150002,5.941032,49.256853
54150003,5.960577,49.283324
54170002,5.897118,48.528771
54200004,5.936376,48.73311
54200005,5.886313,48.673134
54200009,5.902446,48.657951
54200011,5.902446,48.657951
54200012,5.888251,48.672421
54210001,6.296933,48.633723
54220001,6.190757,48.705642
54230001,6.104086,48.614636
54230002,6.096309,48.611923
54240001,6.015352,49.224605
54240002,6.014972,49.225594
54250001,6.163055,48.737175
54260001,5.631802,49.507192
55110001,5.18315,49.39121
54260003,5.615524,49.431904
54270001,6.246241,48.703957
54270002,6.235303,48.707921
54280003,6.29126,48.728466
54300001,6.519873,48.578093
54300002,6.47713,48.596794
54300003,6.49047,48.590041
54300004,6.477899,48.564212
54300005,6.427837,48.591493
54300006,6.492338,48.600067
54300010,6.397768,48.556067
54300012,6.481995,48.584379
54310001,5.992401,49.221868
54330001,6.094979,48.485702
54360002,6.392758,48.556962
54380003,6.065184,48.831496
54380004,6.071051,48.846255
57070011,6.206093,49.107745
54390002,6.136228,48.758091
54400001,5.761576,49.529116
54450001,6.846398,48.595731
54450002,6.806024,48.644343
54450003,6.848098,48.587455
54460001,6.096746,48.755716
54480001,6.943002,48.57915
54490002,5.770142,49.307427
55120001,4.997191,49.109321
54500002,6.149167,48.651406
54500003,6.187644,48.659485
54500004,6.186082,48.660579
57320003,6.533456,49.289511
54500005,6.176153,48.653597
54500008,6.147982,48.650428
54510001,6.215363,48.689481
54520001,6.128505,48.69161
54520003,6.133665,48.694101
54520004,6.130528,48.694756
54520005,6.133592,48.693868
54520006,6.133665,48.694101
54520007,6.133592,48.693868
54530002,6.026926,48.976307
54600001,6.151032,48.674576
54600002,6.161275,48.676334
54600004,6.112173,48.657347
54600005,6.151032,48.674576
54610001,6.233621,48.885597
54670004,6.145189,48.792777
54700002,6.033895,48.934015
54700005,6.057394,48.921338
55400003,5.640462,49.215114
54700006,6.044021,48.91011
54700008,6.093995,48.867316
54700009,5.996164,48.94302
54700010,6.093249,48.913684
54710001,6.166487,48.618315
54800001,5.852959,49.167026
54800003,5.839082,49.165006
54800004,5.88109,49.160173
54800005,5.873919,49.159814
54800006,5.895127,49.15359
57340001,6.644028,48.923547
54840004,5.969527,48.691076
54920001,5.830947,49.473363
54970001,5.80376,49.323407
55000001,5.204775,48.752896
55000002,5.17202,48.769235
55000003,5.121672,48.798483
55000004,5.187487,48.762326
55000005,5.138055,48.787536
55000007,5.17202,48.769235
55000008,5.17202,48.769235
55100001,5.400113,49.149534
55100003,5.387235,49.167566
55100004,5.379987,49.164944
55100005,5.396551,49.151864
55100007,5.380075,49.164704
55140001,5.666228,48.603655
55160010,5.508384,49.118983
55160011,5.626016,49.097459
55160012,5.626016,49.097459
57340002,6.656101,48.936743
55190003,5.463314,48.657993
55200001,5.590808,48.757994
55200002,5.615763,48.769599
55200004,5.585374,48.756101
55210001,5.711969,48.979817
55300001,5.544302,48.888022
55300002,5.539734,48.888238
55300003,5.513988,48.902355
55500001,5.324848,48.677748
55500002,5.320829,48.68756
55600001,5.298659,49.492353
55700005,5.201556,49.482904
55800002,4.990276,48.825076
56000001,-2.753272,47.659776
56000003,-2.792965,47.657902
56270002,-3.433356,47.736671
56000004,-2.786825,47.665965
56000005,-2.775759,47.639414
56000006,-2.766534,47.663718
56000008,-2.775571,47.65932
56110002,-3.602591,48.142205
56000009,-2.753272,47.659776
56006001,-2.792767,47.65972
56100002,-3.376589,47.762152
56100003,-3.38931,47.735075
56100007,-3.397257,47.764755
56100008,-3.388203,47.747146
56100010,-3.379888,47.752112
56100012,-3.37259,47.735309
56109001,-3.382479,47.737108
56130001,-2.366383,47.584472
56130002,-2.299539,47.517951
56140001,-2.392166,47.808221
56140002,-2.412392,47.802513
56150004,-3.015082,47.887697
56160001,-3.205835,48.063143
56170002,-3.120629,47.489155
56170003,-3.120737,47.486008
56190001,-2.511188,47.55777
56190004,-2.460976,47.549906
56190006,-2.382925,47.515129
56770001,-3.390111,48.14458
56190007,-2.457955,47.550709
56200001,-2.130944,47.764529
56200003,-2.107071,47.781951
56220003,-2.295667,47.677668
56230002,-2.445816,47.668329
56230003,-2.45026,47.682663
56230005,-2.45861,47.661858
56240002,-3.334004,47.917956
56240003,-3.335383,47.919319
56250001,-2.64953,47.703493
56270001,-2.837356,48.644307
56270003,-3.429444,47.73501
56270004,-3.429444,47.73501
56270006,-3.435012,47.702668
56270007,-3.433356,47.736671
56300003,-2.965451,48.058086
56300004,-3.063932,48.059581
56300005,-2.952088,48.054346
56300006,-2.967789,48.08063
56310001,-3.183217,47.958711
56320002,-3.494506,48.031468
56330001,-3.00453,47.773619
56340001,-3.111627,47.599559
56340002,-3.059465,47.575294
56340003,-3.081596,47.580586
56350002,-2.103582,47.631595
56350003,-2.16856,47.636188
56350004,-2.160233,47.637481
56360004,-3.17663,47.340118
56370002,-2.767531,47.521532
56370003,-2.755332,47.529106
56370004,-2.646073,47.526025
56380001,-2.114399,47.901114
56380002,-2.112875,47.903314
56390001,-2.842856,47.755378
56400002,-2.951986,47.703559
56400005,-2.98809,47.66724
56400006,-3.001668,47.674495
56400007,-3.009339,47.660898
56400009,-2.955673,47.699689
56410001,-3.172694,47.632661
56480001,-3.057024,48.127571
56430001,-2.292204,48.076155
56430002,-2.271177,48.078058
56440001,-3.167578,47.836838
56440002,-3.157629,47.830984
56440003,-3.167578,47.836838
56460002,-2.438153,47.862723
56500002,-2.824393,47.875043
56500003,-2.836698,47.894401
56500004,-2.750385,47.979586
56520001,-3.51892,47.774651
56530001,-3.41973,47.789711
56550001,-3.175204,47.671134
56550002,-3.190488,47.675821
56580001,-2.690203,48.060169
56600002,-3.335425,47.766475
56607001,-3.345529,47.775994
56610001,-2.820298,47.636474
56640001,-2.884063,47.546003
56640002,-2.897489,47.544696
56650001,-3.251094,47.826305
56670001,-3.332478,47.71421
56670003,-3.321309,47.726183
56680001,-3.246907,47.696946
56690002,-3.121732,47.760883
60490001,2.749323,49.547039
58220001,3.112738,47.370272
56700003,-3.28666,47.760203
56700004,-3.26221,47.798805
56700005,-3.28666,47.760203
56700006,-3.231938,47.736418
56700007,-3.254746,47.794543
56700009,-3.270447,47.804259
56720001,-3.098037,47.591751
56730001,-2.825845,47.50351
56760003,-2.472031,47.482355
56800001,-2.384687,47.991953
56800003,-2.294237,47.958285
56800004,-2.402433,47.937343
56800005,-2.403805,47.922724
56850001,-3.328545,47.782969
56860001,-2.726029,47.651089
56860003,-2.729415,47.65209
56860004,-2.726029,47.651089
56880001,-2.869911,47.658621
58230002,4.019112,47.160273
56890004,-2.736777,47.681188
56910001,-2.130538,47.808698
56920001,-2.886787,48.116687
57000001,6.179517,49.104403
57000004,6.163481,49.128361
57250001,6.048194,49.249492
57000005,6.150447,49.116318
57000008,6.170758,49.109678
57000015,6.180669,49.097217
57000017,6.177256,49.126884
57000021,6.163298,49.101121
57000022,6.163481,49.128361
57050001,6.157705,49.130651
57050002,6.16233,49.133803
57050003,6.172891,49.142052
57070001,6.211987,49.110846
57120003,6.138987,49.25877
57070005,6.208191,49.106036
57070007,6.195783,49.12853
57070010,6.195783,49.12853
57070012,6.195783,49.12853
57071001,6.227476,49.106627
57100001,6.171589,49.379395
57100002,6.139325,49.354587
57100004,6.15726,49.357272
57170001,6.507216,48.824015
57100005,6.160622,49.343802
57100006,6.131033,49.358317
57100007,6.15726,49.357272
57645002,6.276813,49.129801
57100008,6.159893,49.351338
58240001,3.120776,46.792655
57110001,6.192125,49.348543
57111001,6.049868,49.16831
57120001,6.102857,49.251212
57120002,6.102489,49.243132
57130001,6.08815,49.084756
57130002,6.085254,49.069703
57130004,6.085254,49.069703
57140001,6.171657,49.148835
57620001,7.356686,48.986647
57140002,6.061697,49.180528
57140003,6.061697,49.180528
57150002,6.708287,49.202328
57170002,6.506855,48.823889
57150003,6.69666,49.188459
57150004,6.706747,49.195862
57150005,6.706747,49.195862
57155002,6.157505,49.059075
57157001,6.151182,49.086778
57160001,6.121755,49.11441
57160002,6.119212,49.108011
57160005,6.099974,49.109754
57160006,6.102772,49.108813
57185002,6.093961,49.261231
57190001,6.113425,49.318056
57200001,7.051057,49.097727
57200003,7.070806,49.107955
57200004,7.099061,49.117547
57640001,6.298658,49.202966
57210001,6.162872,49.220597
57220002,6.495922,49.17924
57230001,7.428274,49.048787
57230003,7.426702,49.04615
60490002,2.686722,49.59607
57255001,6.011508,49.190098
57260001,6.713273,48.811498
57260003,6.715029,48.812432
57260005,6.722094,48.819186
57270001,6.162768,49.300562
57270002,6.161262,49.304239
57280001,6.148395,49.208294
57300001,6.153584,49.256112
57300002,6.209846,49.242465
57300003,6.169453,49.243275
57300004,6.207329,49.240029
57300005,6.169453,49.243275
57310001,6.189744,49.301063
57310002,6.209717,49.300607
57320002,6.565155,49.296233
57340003,6.652344,48.932068
57350001,6.913431,49.192389
57365001,6.21272,49.219904
57370001,7.226526,48.768004
57370003,7.254577,48.765295
57370004,7.257865,48.771788
57370005,7.242213,48.773687
57370007,7.253302,48.768244
57380001,6.597779,49.048405
57385001,6.662082,49.053775
57400001,7.066756,48.738866
57400003,7.052382,48.734562
57400007,7.077407,48.741731
57400009,7.056257,48.737547
57410001,7.284859,49.04678
57415001,7.323315,48.995529
57420002,6.296189,48.969824
57420003,6.186782,48.958136
57420005,6.204165,49.012271
58390002,3.354946,46.714662
57430001,7.028175,48.992465
57430002,7.027752,48.986531
57700001,6.078838,49.330256
57430003,7.027752,48.986531
57450001,6.884298,49.117401
57450002,6.884837,49.118111
57470002,6.772689,49.124675
57470003,6.779293,49.123791
57490001,6.724652,49.160829
57520001,7.043788,49.134648
57525001,6.173664,49.241682
57580001,6.383778,49.017812
57580002,6.320176,49.047054
57600002,6.891034,49.182709
57600003,6.917991,49.174647
57600005,6.885374,49.175625
57600007,6.908119,49.190083
57600008,6.931013,49.194928
57600014,6.917417,49.175584
57600015,6.908119,49.190083
57650001,6.004387,49.359525
57690002,6.577331,49.052092
57700002,6.06093,49.330056
57710001,5.949484,49.412391
57740002,6.640963,49.118054
57740003,6.675933,49.110971
57740004,6.694805,49.112104
58410001,3.260956,47.462849
57790001,7.005936,48.674968
57800002,6.802851,49.159698
57800003,6.820661,49.145461
57804001,6.817073,49.14158
57830001,6.920082,48.645359
57855002,6.052504,49.178982
57910002,7.03963,49.081155
57940001,6.276724,49.31194
59400004,3.159581,50.165511
58000002,3.158247,47.003893
58000005,3.155252,47.000144
58000006,3.157512,46.966357
58000007,3.123253,46.982639
58000011,3.187211,46.989371
58120001,3.93522,47.061845
58130001,3.196877,47.071136
58140001,3.820197,47.284271
58140002,3.936202,47.261852
58150001,2.96735,47.277043
58160001,3.328364,46.863909
58160002,3.258128,46.940764
58160003,3.257962,46.940209
58170001,3.965295,46.790106
58180001,3.104943,47.000035
58190001,3.586647,47.367218
58200002,2.925737,47.411123
58200003,2.930131,47.390753
58310001,3.068822,47.528687
58240002,3.195505,46.732172
58240003,3.162379,46.755753
58260001,3.420392,46.910855
58270001,3.394375,47.004874
58290001,3.810119,46.986236
58300001,3.471363,46.835878
58300003,3.465249,46.83691
58300004,3.471363,46.835878
58300005,3.451425,46.820802
58320001,3.115956,47.096773
58330001,3.511828,47.106916
58340001,3.643797,46.855907
58470003,3.151484,46.885606
58500001,3.507799,47.455886
58500003,3.519322,47.473613
58530001,3.587437,47.43472
58600001,3.086805,47.013241
58600002,3.083176,47.023204
58600004,3.086805,47.013241
59000009,3.045302,50.622415
58640001,3.150562,47.012533
58640003,3.152419,47.00835
59000013,3.10185,50.629427
58640004,3.152419,47.00835
58660001,3.177387,47.012379
58700002,3.323799,47.120844
58800002,3.684152,47.254572
59000001,3.051134,50.618537
59000002,3.042264,50.618646
59000005,3.035444,50.625617
59240001,2.415308,51.046062
59000015,3.055821,50.603073
59155006,3.060089,50.607949
59000016,3.035444,50.625617
59000017,3.051134,50.618537
59000018,3.024532,50.616993
59000019,3.03572,50.629724
59100005,3.182298,50.67157
59100007,3.165399,50.69769
59100008,3.174564,50.674105
59100011,3.165399,50.69769
59100012,3.174564,50.674105
59110001,3.060956,50.656995
59110004,3.073868,50.65586
59110005,3.06987,50.654248
59110006,3.073868,50.65586
59111001,3.310727,50.288368
59112002,2.942303,50.529158
59113001,3.021418,50.540275
59113002,3.0341,50.557632
59113004,3.030777,50.5582
59113006,3.056474,50.554225
59119001,3.09849,50.385322
59113009,3.056474,50.554225
59114002,2.579321,50.838762
59114003,2.584297,50.80491
59114004,2.560812,50.769533
59115001,3.224476,50.67988
59116001,2.90173,50.689879
59118001,3.05217,50.692771
59119003,3.107434,50.391883
59120001,3.005295,50.613459
59120002,3.002162,50.612673
59121001,3.415922,50.318131
59121002,3.415922,50.318131
59123001,2.521238,51.062888
59124001,3.345125,50.339797
59125001,3.48328,50.332423
59125003,3.488192,50.326886
59129001,3.384287,50.193267
59129003,3.384672,50.192633
59130001,3.027919,50.645502
59130002,3.012731,50.659169
59132001,4.080472,50.057369
59133001,3.021024,50.520623
59133002,3.021024,50.520623
59136001,2.933464,50.579751
59136002,2.92509,50.560284
60150001,2.850796,49.50531
59138001,3.849471,50.217813
59139001,3.051204,50.590163
59140002,2.383959,51.044402
59142001,3.291843,50.031316
59146001,3.220801,50.381
59146002,3.220801,50.381
59148003,3.180259,50.428232
59150002,3.209514,50.696576
59151001,3.138259,50.272506
59151002,3.097529,50.284408
59153001,2.115578,50.992662
59155003,3.060089,50.607949
59156001,3.345682,50.311148
59160001,4.039851,50.017154
59160002,2.975365,50.649963
59160003,3.020623,50.639173
59161001,3.255888,50.186259
59162001,3.039636,50.45006
59240002,2.415847,51.050589
59163001,3.591218,50.452136
59219001,3.923717,50.030645
59163002,3.591218,50.452136
59166001,3.081521,50.770928
59167001,3.173216,50.388051
59176001,3.204831,50.336612
59179001,3.300229,50.365997
59180001,2.367486,50.99553
59182001,3.190126,50.367204
59187001,3.128195,50.348975
59250002,3.13185,50.775938
59190001,2.543863,50.731684
59190003,2.541943,50.715093
59190004,2.543807,50.731304
59190005,2.534315,50.724457
59193002,2.856657,50.680266
59194001,3.136105,50.414922
59198001,3.418339,50.259516
59200003,3.155865,50.713064
59200005,3.169184,50.736515
59200006,3.17925,50.721974
59200008,3.169184,50.736515
59210001,2.392478,51.031382
59210003,2.401821,51.033747
59210004,2.369955,51.023581
59210005,2.392478,51.031382
59211001,2.953886,50.59554
59211002,2.953886,50.59554
59216002,4.026788,50.164909
62220002,2.942418,50.49754
59220002,3.373562,50.321126
59221001,2.894202,50.516242
59222001,3.625776,50.150623
59223001,3.133868,50.737567
59223002,3.136562,50.75404
59223003,3.130681,50.739251
59230001,3.423946,50.442393
59237001,2.99702,50.680484
59239001,3.051776,50.475274
59260001,3.122624,50.61467
59242003,3.174367,50.52231
59243001,3.641827,50.396877
59290002,3.123782,50.653208
59246001,3.106224,50.478945
59250001,3.135435,50.778942
59600005,3.962437,50.282227
59253001,2.717493,50.634895
59260003,3.10185,50.629427
59260004,3.10204,50.629319
59260005,3.10185,50.629427
59260006,3.10204,50.629319
59260007,3.122624,50.61467
59265001,3.161833,50.254526
59265002,3.158353,50.257701
59270002,2.739229,50.726141
59270003,2.745444,50.730885
59278003,3.564797,50.424798
59279002,2.238628,50.999077
59320002,2.985697,50.611457
59280001,2.882594,50.682847
59282001,3.403211,50.30496
59286001,3.107046,50.419778
59287001,3.150248,50.345578
59300001,3.516717,50.336133
59300002,3.520219,50.353616
59300003,3.531984,50.369048
59300005,3.530571,50.362887
59770001,3.561892,50.342701
59300006,3.521527,50.346537
59300008,3.5214,50.360191
59300009,3.49615,50.353034
59300011,3.534097,50.352943
59300013,3.536104,50.372166
59300015,3.531954,50.368748
59300016,3.520219,50.353616
59300018,3.512961,50.36628
59310001,3.249057,50.470115
59310005,3.232813,50.470946
59310006,3.235862,50.476698
59320003,2.999243,50.611989
59320004,2.967892,50.615465
59320005,2.986355,50.594574
59320006,2.985697,50.611457
59330001,3.95028,50.232224
59350002,3.052008,50.657855
59360003,3.536912,50.094508
59370002,3.100474,50.646078
59380002,2.432625,50.968992
59380004,2.433232,50.961487
59400001,3.224683,50.184679
59400003,3.248517,50.175013
59400005,3.248021,50.162273
59400006,3.221587,50.148991
59400007,3.238282,50.167103
59400008,3.224683,50.184679
59410001,3.500587,50.373794
59491002,3.144414,50.671088
59410002,3.503101,50.371689
59411001,2.380432,51.016611
59420001,3.142114,50.696751
59420002,3.142114,50.696751
59430001,2.338183,51.028237
59430002,2.302399,51.029873
59440001,3.927702,50.11917
59450001,3.108046,50.342448
59450002,3.098104,50.363599
59450003,3.117429,50.356184
59450004,3.138075,50.386723
59510001,3.186809,50.657381
59470001,2.463188,50.890959
59470003,2.461249,50.894618
59470004,2.463188,50.890959
59474001,3.037621,50.561165
59480001,2.818111,50.539495
59480002,2.805235,50.53028
59490001,3.268051,50.370312
59490002,3.282677,50.352065
59491001,3.135853,50.660033
59501001,3.08413,50.380976
59492002,2.448839,50.977554
59553002,3.057898,50.377288
59494005,3.470608,50.372539
59494008,3.470608,50.372539
59500003,3.09006,50.347174
59500004,3.083046,50.363489
59500005,2.86205,50.495966
59500007,3.081334,50.363404
59500008,3.07555,50.363685
59500009,3.083046,50.363489
59500010,3.073749,50.363906
59510003,3.182478,50.665045
59520001,3.044107,50.666032
59530001,3.645138,50.249958
59540002,3.409321,50.111868
59540003,3.413663,50.112273
59541001,3.423324,50.126222
59550001,3.688462,50.123549
59550002,3.70415,50.118219
59650003,3.135578,50.659559
59554003,3.203617,50.176192
59554004,3.202748,50.175918
59580001,3.242856,50.330117
59600001,3.965294,50.289383
59600002,3.967543,50.279179
59600003,3.962437,50.282227
59600006,3.970283,50.281987
59610001,4.052281,50.017418
59610002,4.037559,50.021536
59610004,4.039864,50.017012
59620002,3.826693,50.206845
59620003,3.838455,50.204288
59630001,2.226549,50.899415
59630002,2.201971,50.930794
59640002,2.359899,51.024496
60140002,2.463641,49.329327
59650001,3.149286,50.62604
59650002,3.142546,50.664255
59650006,3.134364,50.645311
59650011,3.134364,50.645311
59650012,3.138531,50.66298
59650013,3.135853,50.660033
59658001,3.11887,50.637012
59670001,2.493513,50.797729
59680001,4.082982,50.260886
59700002,3.100041,50.664097
59730002,3.492204,50.185078
59700003,2.885051,50.689942
59700004,3.088806,50.664368
59700006,3.094272,50.683791
59700007,3.100041,50.664097
59700008,3.100041,50.664097
59700009,3.094272,50.683791
59710002,3.104072,50.537417
59710006,3.073647,50.540049
59720001,3.956667,50.25398
59721001,3.394347,50.326683
59730001,3.490669,50.185828
59730003,3.487235,50.189133
59750002,3.908066,50.280608
59750004,3.917393,50.297689
59760001,2.292918,51.010819
59760002,2.294517,51.006375
59760003,2.306258,51.014091
59760004,2.306258,51.014091
59760005,2.310025,51.014984
60490003,2.730401,49.53959
59770002,3.547474,50.348448
59770003,3.561892,50.342701
59780001,3.235444,50.615426
59790001,3.084084,50.600223
59800002,3.098681,50.63435
59817001,3.088158,50.58472
59820001,2.149284,50.966231
59830001,3.210908,50.566222
59860001,3.545208,50.401816
59880001,3.551796,50.369001
59910001,3.101108,50.706771
59920001,3.669882,50.402799
59930002,2.900732,50.671369
59940001,2.71311,50.642998
60000001,2.115949,49.408993
60000004,2.092833,49.433577
60000005,2.103417,49.432104
60000006,2.098962,49.424642
60200002,2.818133,49.418887
60000007,2.066958,49.432174
60000008,2.043475,49.430593
60000010,2.095289,49.442229
60000011,2.107494,49.411684
60000012,2.103417,49.432104
60000013,2.082266,49.439228
60000014,2.092833,49.433577
60005001,2.08918,49.439444
60100003,2.478017,49.25019
60100004,2.476657,49.250273
60170002,2.9016,49.501951
60110002,2.137337,49.223905
60110003,2.126498,49.225903
60112002,1.995165,49.502656
60120002,2.289417,49.636109
60120003,2.330336,49.657055
60150003,2.86846,49.483448
60160001,2.432518,49.255712
60160003,2.432518,49.255712
60170003,2.926563,49.516904
60180001,2.487425,49.276628
60190001,2.643191,49.422481
60200001,2.815626,49.412589
62560002,2.135996,50.587201
60200004,2.804087,49.40263
60200005,2.819514,49.419286
60200006,2.806793,49.400422
60200011,2.804087,49.40263
60200012,2.812399,49.406616
60210002,1.940653,49.662053
60210003,1.964635,49.620837
60220002,1.722252,49.650156
60220003,1.727568,49.652063
60220004,1.727793,49.652147
60230002,2.255703,49.15699
60230004,2.229936,49.174167
60240001,1.875291,49.273658
60250001,2.332142,49.331099
60250003,2.332823,49.320548
60270002,2.412145,49.184695
60280001,2.782521,49.407472
60290001,2.394275,49.357508
60290002,2.4478,49.323603
60290003,2.437315,49.321179
60290005,2.394275,49.357508
60300001,2.569973,49.206383
60300004,2.591322,49.208885
60300005,2.585522,49.207782
60300006,2.229936,49.174167
60300007,2.592228,49.210044
60320001,2.7985,49.297982
60330001,2.752172,49.09852
60330004,2.751474,49.097889
60340001,2.39511,49.20936
60350001,3.009359,49.403203
60410003,2.730574,49.309192
60350002,2.995273,49.402619
60350003,3.071644,49.396596
60370001,2.238665,49.351884
60370002,2.238665,49.351884
60390001,1.989339,49.368673
62850001,1.948148,50.790378
60390002,1.987552,49.370618
60400002,2.988446,49.573631
60400003,2.997616,49.575017
60420001,2.532359,49.555025
60430001,2.204677,49.325623
60440001,2.80837,49.138643
62240003,1.823133,50.668883
60490008,2.686722,49.59607
60510001,2.232254,49.413551
60530003,2.293832,49.223325
60540001,2.206902,49.200073
60540002,2.202105,49.203131
60560001,2.520875,49.131366
60600001,2.420932,49.363471
60600002,2.420932,49.363471
60600005,2.416203,49.371589
60600006,2.42058,49.396322
62130003,2.342483,50.384153
60640001,3.050204,49.654541
60650002,1.899981,49.436835
60680001,2.66423,49.377571
60690001,1.956228,49.574353
60700001,2.604222,49.305466
60700002,2.590367,49.307092
60700004,2.604308,49.304287
60700005,2.604343,49.313923
60730001,2.198584,49.294641
60730003,2.201253,49.287998
60740001,2.439105,49.220183
60750003,2.880519,49.44182
60800002,2.887314,49.233762
61000005,0.105088,48.439734
60800003,2.883967,49.226498
60800005,2.90266,49.226454
60800008,2.905653,49.229911
60870001,2.495746,49.286304
62134001,2.258225,50.47009
60870002,2.497859,49.287765
60870003,2.495746,49.286304
61000001,0.075451,48.418852
61000002,0.110629,48.443331
61000004,0.094819,48.434435
61000006,0.097893,48.435368
61000008,0.099196,48.44511
61000009,0.099302,48.443445
61003001,0.075464,48.431756
61100001,-0.55612,48.750706
61100003,-0.581608,48.748395
61100004,-0.551634,48.750957
61100005,-0.550223,48.747442
61100006,-0.561286,48.744671
61100007,-0.728148,48.765642
62880004,2.868426,50.47241
61100008,-0.577442,48.732545
61110002,0.946531,48.433175
61120001,0.196396,48.940007
61120002,0.201682,48.935222
61130001,0.541873,48.374551
61140001,-0.430318,48.54736
62100019,1.868956,50.956688
61140002,-0.402781,48.550718
61200001,-0.029121,48.749861
63190002,3.396087,45.839848
61200003,-0.010664,48.748154
61200004,-0.014961,48.7488
61220001,-0.36418,48.699222
61230004,0.294924,48.786753
61302001,0.736263,48.75345
61400002,0.508115,48.531678
61290002,0.748217,48.526647
61300004,0.617383,48.761482
61300005,0.617383,48.761482
61300006,0.617383,48.761482
61700003,-0.644379,48.588667
61400003,0.562492,48.508078
61400004,0.542427,48.522871
61430002,-0.498893,48.805896
61500002,0.130555,48.659442
62100022,1.882051,50.938181
61500003,0.130555,48.659442
62200005,1.609499,50.718981
61600002,-0.365995,48.58287
61790001,-0.562129,48.832316
62000001,2.74935,50.289557
62000002,2.769638,50.296928
62000004,2.762284,50.29646
62100023,1.844865,50.942426
62000005,2.781205,50.280609
62000006,2.737361,50.283112
62000007,2.783057,50.294862
62000008,2.775219,50.287502
62000012,2.737475,50.286532
62000013,2.784046,50.29088
62000014,2.769638,50.296928
62002001,2.787048,50.293792
62012001,2.73917,50.299959
62100001,1.828931,50.945026
62100002,1.854357,50.953416
62100003,1.835961,50.945854
62100006,1.836841,50.945948
62100008,1.908236,50.955705
62100009,1.82289,50.95483
62100011,1.878552,50.939266
62100012,1.910654,50.946843
62100014,1.880336,50.958292
62100015,1.828931,50.945026
62100016,1.892794,50.946218
62100024,1.908973,50.9535
62100025,1.896202,50.947632
62100026,1.7622,50.947913
62100027,1.835961,50.945854
62101001,1.892623,50.950803
62110001,2.976401,50.416437
62110002,2.947073,50.418075
62110003,2.947073,50.418075
62110004,2.94503,50.428429
62116001,2.712515,50.144165
62117002,3.015516,50.338654
62118002,2.949672,50.308942
62120001,2.401622,50.641511
62120006,2.391558,50.626912
62120009,2.381552,50.628484
62120011,2.396397,50.63802
62130002,2.340358,50.38112
62120013,2.379945,50.640196
62123003,2.660058,50.241879
62126001,1.617797,50.76528
62127001,2.486599,50.354321
62128004,2.88515,50.253597
62128006,2.882819,50.199044
62128009,2.81225,50.215794
62137001,1.906842,50.923763
62138002,2.838204,50.517674
62140001,2.028053,50.369097
62140002,2.039279,50.373982
62140003,2.003958,50.374419
62142001,1.862341,50.744493
62143002,2.756264,50.40489
62147004,3.064819,50.163909
62149001,2.745961,50.512368
62152001,1.645919,50.627453
62152002,1.643199,50.619664
62156001,2.943031,50.2469
62160001,2.69559,50.443012
62160002,2.720819,50.446351
62160004,2.720561,50.452361
62161001,2.711489,50.327058
62164001,1.611528,50.808724
62170002,1.755559,50.454671
62170003,1.725511,50.411874
62170005,1.758475,50.460601
62176001,1.613176,50.572151
62300001,2.819056,50.427684
62180002,1.607468,50.412058
62180004,1.647523,50.410347
62190005,2.365455,50.542299
